('DR112', 'Komak *segar', 'KZGMI-2001', 74.3, 99, 3.3, 0.1, 21.2, 10.3),  
('DR113', 'Kool kembang', 'DABM-1964', 91.7, 25, 2.4, 0.2, 4.9, 1.6),  
('DR114', 'Kool merah *kool putih', 'DABM-1964', 92.4, 29, 1.4, 0.2, 5.3, 1.9),  
('DR115', 'Koro kerupuk *polong', 'DABM-1964', 67.2, 128, 8.3, 0.7, 22.1, NULL),  
('DR116', 'Koro wedus *polong', 'DABM-1964', 88.0, 46, 3.0, 0.3, 7.9, 3.3),  
('DR117', 'Kucai *segar', 'DABM-1964', 86.3, 45, 2.2, 0.3, 10.3, 4.8),
('DR118', 'Kucai muda (Lokio) *segar', 'DABM-1964', 86.0, 42, 3.8, 0.6, 7.8, 4.9),  
('DR119', 'Kulit melinjo', 'KZGPI-1990', 71.9, 111, 4.5, 1.1, 20.7, 5.0),  
('DR120', 'Kundur *segar', 'KZGMI-2001', 94.0, 22, 0.4, 0.2, 4.7, 1.3),  
('DR121', 'Labu air *segar', 'DABM-1964', 95.0, 19, 0.6, 0.2, 3.8, 0.6),  
('DR122', 'Labu kuning *segar', 'KZGMI-2001', 86.6, 51, 1.7, 0.5, 10.0, 2.7),  
('DR123', 'Labu siam *segar', 'DABM-1964', 92.3, 30, 0.6, 0.1, 6.7, 6.2),  
('DR124', 'Labu waluh *segar', 'DABM-1964', 91.2, 32, 1.1, 0.1, 6.6, 0.5),  
('DR125', 'Lantar *segar', 'KZGMI-2001', 91.2, 34, 2.2, 0.3, 5.5, 2.9),  
('DR126', 'Lobak *segar', 'DABM-1964', 94.1, 21, 0.9, 0.1, 4.2, 1.4),  
('DR127', 'Lumai/Leunca *segar', 'KZGMI-2001', 90.5, 38, 1.1, 0.3, 7.6, 2.0),  
('DR128', 'Melinjo *segar', 'DABM-1964', 80.0, 66, 5.0, 0.7, 13.3, NULL),  
('DR129', 'Mostarda metan -sawi', 'KZGMI-2001', 91.4, 33, 2.3, 0.5, 4.7, 1.8),  
('DR130', 'Nangka muda *segar', 'DABM-1964', 85.4, 57, 2.0, 0.4, 11.3, 8.3),  
('DR131', 'Paria putih *segar', 'KZGPI-1990', 94.4, 19, 1.0, 0.4, 3.6, 1.3),  
('DR132', 'Pepare ular *segar', 'KZGMI-2001', 95.1, 19, 0.6, 0.1, 3.9, 1.0),  
('DR133', 'Pepaya muda *segar', 'DABM-1964', 92.3, 29, 2.1, 0.1, 4.9, 2.1),  
('DR134', 'Petai *segar', 'KZGMI-2001', 77.2, 92, 5.4, 1.1, 15.2, 2.0),  
('DR135', 'Peterseli *segar', 'DABM-1964', 83.9, 53, 3.7, 1.0, 9.0, 0.0),  
('DR136', 'Pucuk lumai/daun leunca *segar', 'KZGMI-2001', 91.0, 33, 4.5, 0.4, 2.8, NULL),  
('DR137', 'Putri malu *segar', 'KZGMI-2001', 80.2, 76, 3.6, 0.3, 14.6, 7.1),  
('DR138', 'Rebung *segar', 'KZGMI-2001', 93.3, 25, 0.8, 0.1, 5.3, 9.7),  
('DR139', 'Rimbang *segar', 'KZGMI-2001', 80.8, 75, 1.6, 0.6, 15.8, 10.0),  
('DR140', 'Rumput laut', 'KZGMI-2001', 87.0, 41, 1.4, 0.3, 8.1, 2.2),  
('DR141', 'Sawi *segar', 'DABM-1964', 92.2, 28, 2.3, 0.3, 4.0, 2.5),
('DR142', 'Sawi putih / pecai *segar', 'KZGPI-1990', 96.6, 9, 1.0, 0.1, 1.7, 0.8),  
('DR143', 'Sawi taiwan *segar', 'KZGMI-2001', 91.8, 30, 1.9, 0.5, 4.4, 2.7),  
('DR144', 'Sawi tanah *segar', 'KZGMI-2001', 94.9, 19, 1.3, 0.2, 2.9, 2.2),  
('DR145', 'Selada *segar', 'DABM-1964', 94.8, 18, 1.2, 0.2, 2.9, 1.8),  
('DR146', 'Selada air *segar', 'KZGPI-1990', 93.3, 17, 3.1, 0.2, 2.2, 0.7),  
('DR147', 'Seledri *segar', 'DABM-1964', 93.0, 23, 1.0, 0.1, 4.6, 2.0),  
('DR148', 'Taoge *segar', 'KZGPI-1990', 90.4, 34, 3.7, 1.2, 4.3, 1.1),  
('DR149', 'Taoge kacang kedelai *segar', 'DABM-1964', 81.0, 76, 9.0, 2.6, 6.4, 0.7),  
('DR150', 'Taoge kacang tunggak *segar', 'DABM-1964', 88.0, 40, 5.0, 0.2, 5.8, 2.6),  
('DR151', 'Tebu terubuk (lilin) *segar', 'DABM-1964', 91.0, 30, 4.6, 0.4, 3.0, 0.8),  
('DR152', 'Tekokak *segar', 'DABM-1964', 89.0, 34, 2.0, 0.1, 7.9, 4.9),  
('DR153', 'Tekokak *kering', 'DABM-1964', 12.3, 302, 8.3, 1.7, 72.6, 21.2),  
('DR154', 'Terong *segar', 'DABM-1964', 92.7, 28, 1.1, 0.2, 5.5, 2.1),  
('DR155', 'Terong asam *segar', 'KZGMI-2001', 90.5, 37, 2.0, 0.4, 6.3, 3.2),  
('DR156', 'Terung belanda *segar', 'KZGPI-1990', 87.3, 52, 2.1, 1.1, 8.6, 1.4),  
('DR157', 'Terung bengkulu *segar', 'KZGPI-1990', 86.6, 52, 1.1, 0.4, 11.2, 3.2),  
('DR158', 'Terong hintalo *segar', 'KZGMI-2001', 89.2, 45, 1.9, 0.8, 7.5, 5.1),  
('DR159', 'Terung panjang', 'KZGPI-1990', 91.8, 25, 2.1, 0.1, 5.3, 0.5),  
('DR160', 'Tomat *air (sari) *segar', 'DABM-1964', 94.0, 20, 1.0, 0.2, 3.5, 0.4),  
('DR161', 'Tomat merah *segar', 'KZGPI-1990', 92.9, 24, 1.3, 0.5, 4.7, 1.5),  
('DR162', 'Tomat muda *segar', 'DABM-1964', 93.0, 24, 2.0, 0.7, 3.3, 1.8),  
('DR163', 'Uceng/bunga melinjo *segar', 'KZGPI-1990', 79.5, 82, 5.8, 1.3, 11.7, 4.8),  
('DR164', 'Umbut kelapa *segar', 'KZGMI-2001', 89.3, 39, 2.0, 0.2, 7.2, 2.5),  
('DR165', 'Umbut rotan', 'KZGMI-2001', 90.5, 34, 2.4, 0.3, 5.5, 2.2),
('DR166', 'Wortel *segar', 'KZGPI-1990', 89.9, 36, 1.0, 0.6, 7.9, 1.0),  
('DP001', 'Bayam *kukus', 'KZGPI-1990', 90.7, 30, 1.3, 0.7, 5.8, 1.2),  
('DP002', 'Bayam *rebus', 'KZGPI-1990', 93.5, 23, 1.2, 0.6, 3.7, 1.1),  
('DP003', 'Buncis *rebus', 'KZGPI-1990', 90.6, 30, 2.2, 0.2, 6.4, 1.5),  
('DP004', 'Daun kacang panjang *kukus', 'KZGPI-1990', 87.2, 40, 3.7, 0.3, 8.0, 1.8),  
('DP005', 'Daun katuk *rebus', 'KZGPI-1990', 83.3, 53, 5.3, 0.9, 9.1, 1.2),  
('DP006', 'Daun kelor *rebus', 'KZGPI-1990', 80.3, 61, 6.1, 0.9, 10.0, 0.9),  
('DP007', 'Daun mengkudu *kukus', 'KZGPI-1990', 81.6, 63, 3.8, 1.5, 11.5, 2.4),  
('DP008', 'Daun singkong *rebus', 'KZGPI-1990', 90.5, 31, 3.7, 0.6, 4.8, 1.6),  
('DP009', 'Daun talas *rebus', 'KZGPI-1990', 91.6, 27, 1.3, 0.2, 5.9, 1.6),  
('DP010', 'Daun ubi merah *kukus', 'KZGPI-1990', 82.5, 56, 3.1, 0.3, 13.0, 1.5),  
('DP011', 'Kacang panjang *kukus', 'KZGPI-1990', 88.2, 39, 3.0, 0.6, 7.6, 1.7),  
('DP012', 'Kacang panjang *rebus', 'KZGPI-1990', 90.9, 30, 2.3, 0.4, 5.8, 1.4),  
('DP013', 'Kangkung *kukus', 'KZGPI-1990', 90.4, 30, 3.2, 0.7, 4.7, 1.8),  
('DP014', 'Kangkung *rebus', 'KZGPI-1990', 93.0, 22, 2.5, 0.6, 3.1, 1.2),  
('DP015', 'Paria putih *kukus', 'KZGPI-1990', 95.0, 16, 0.8, 0.2, 3.4, 1.2),  
('DP016', 'Selada *rebus', 'KZGPI-1990', 93.5, 19, 2.7, 0.2, 2.9, 0.7),  
('DP017', 'Taoge *goreng', 'KZGPI-1990', 79.2, 88, 3.2, 2.1, 14.0, 0.7),  
('DP018', 'Taoge *seduh', 'KZGPI-1990', 91.9, 28, 3.0, 0.8, 4.0, 1.0),  
('DP019', 'Terung panjang *kukus', 'KZGPI-1990', 92.7, 23, 1.8, 0.1, 4.9, 0.4),  
('DP020', 'Wortel *rebus', 'KZGPI-1990', 92.1, 28, 0.7, 0.5, 6.3, 0.8),  
('DP021', 'Wortel *kukus', 'KZGPI-1990', 89.5, 37, 1.0, 0.6, 8.3, 1.1),  
('DP022', 'Asinan Bogor *sayuran', 'KZGMS-1993', 78.0, 98, 3.9, 2.6, 14.8, 0.5),
('DP023', 'Anyang *sayur', 'KZGMI-2001', 76.9, 126, 3.4, 7.9, 10.3, 5.4),  
('DP024', 'Ares *sayur', 'KZGMI-2001', 77.7, 113, 0.9, 7.2, 11.2, 4.7),  
('DP025', 'Arwan sirsir', 'KZGMI-2001', 59.0, 277, 2.4, 25.0, 10.7, 4.6),  
('DP026', 'Beberuk', 'KZGMI-2001', 89.1, 65, 1.1, 5.2, 3.5, 3.1),  
('DP027', 'Botok lamtoro', 'KZGPI-1990', 63.9, 186, 11.7, 9.7, 13.0, 2.1),  
('DP028', 'Buntil daun talas', 'KZGPI-1990', 74.5, 141, 4.4, 10.2, 8.0, 1.8),  
('DP029', 'Cammetutu', 'KZGMI-2001', 79.6, 102, 3.2, 6.0, 8.7, 4.3),  
('DP030', 'Cap cai *sayur', 'KZGMI-2001', 82.7, 97, 5.8, 6.3, 4.2, 0.6),  
('DP031', 'Gado-gado', 'KZGPI-1990', 68.5, 137, 6.1, 3.2, 21.0, 1.1),  
('DP032', 'Gudeg *sayur', 'KZGPI-1990', 69.2, 160, 3.3, 9.2, 16.0, 2.3),  
('DP033', 'Gulai pakis', 'KZGPI-1990', 76.1, 143, 4.0, 11.4, 6.0, 1.4),  
('DP034', 'Gulai pliek', 'KZGMI-2001', 71.9, 176, 7.3, 14.9, 3.2, NULL),  
('DP035', 'Kadada katembe', 'KZGMI-2001', 80.0, 110, 4.5, 6.9, 7.1, 3.9),  
('DP036', 'Kaparende *sayur', 'KZGMI-2001', 91.7, 38, 2.4, 2.0, 2.6, 1.5),  
('DP037', 'Karedok *sayur', 'KZGPI-1990', 79.0, 92, 2.2, 3.3, 14.1, 1.4),  
('DP038', 'Keripik bayam', 'KZGPI-1990', 2.3, 586, 4.9, 40.6, 50.2, 0.5),  
('DP039', 'Kotiu hinela tawang', 'KZGMI-2001', 88.4, 46, 2.2, 1.5, 6.0, 3.8),  
('DP040', 'Lema/ Rebung asam', 'KZGMI-2001', 96.3, 15, 1.0, 0.4, 1.9, NULL),  
('DP041', 'Lilin bungkus gedi', 'KZGMI-2001', 84.8, 79, 2.3, 5.2, 5.8, 2.5),  
('DP042', 'Olah-olah', 'KZGMI-2001', 83.9, 9, 2.1, 6.0, 7.1, 4.4),  
('DP043', 'Paku hinela wulelenggapaya', 'KZGMI-2001', 83.4, 77, 3.5, 4.6, 5.4, 3.6),  
('DP044', 'Pelecing kangkung', 'KZGMI-2001', 83.8, 75, 2.5, 2.8, 10.0, 5.4),  
('DP045', 'Purundawa', 'KZGMI-2001', 91.8, 25, 1.5, 0.5, 3.6, 1.7),  
('DP046', 'Rujak cingur', 'KZGPI-1990', 70.1, 153, 11.3, 8.4, 8.0, 1.4),  
('DP047', 'Sayur asem', 'KZGPI-1990', 93.2, 29, 0.7, 0.6, 5.0, 0.6),
('DP048', 'Sayur bunga pepaya', 'KZGMI-2001', 83.4, 49, 1.7, 0.3, 9.8, 2.7),  
('DP049', 'Sayur garu', 'KZGMI-2001', 70.8, 178, 2.6, 13.9, 10.6, 8.4),  
('DP050', 'Sayur kohu-kohu', 'KZGMI-2001', 72.8, 133, 7.3, 6.6, 11.2, 1.2),  
('DP051', 'Sayur lilin-terubuk', 'KZGMI-2001', 90.4, 36, 2.7, 0.7, 4.8, 1.4),  
('DP052', 'Sayur ndusuk', 'KZGMI-2001', 87.5, 49, 3.1, 2.5, 3.6, NULL),  
('DP053', 'Sayur sop', 'KZGPI-1990', 92.7, 27, 1.3, 2.0, 1.0, 0.3),  
('DP054', 'Sayur umbut kelapa', 'KZGMI-2001', 85.5, 67, 5.2, 2.9, 5.1, 1.4),  
('DP055', 'Sayur umbut rotan', 'KZGMI-2001', 87.6, 57, 5.4, 2.6, 3.1, 1.6),  
('DP056', 'Shabu-shabu', 'KZGMS-1993', 87.1, 88, 3.2, 8.0, 0.8, 0.9),  
('DP057', 'Semur jengkol', 'KZGMS-1993', 52.7, 212, 6.0, 10.0, 29.1, NULL),  
('DP058', 'Tinira ninahu', 'KZGMI-2001', 91.8, 33, 1.2, 1.3, 4.1, 3.1),  
('DP059', 'Tumis bayam', 'KZGPI-1990', 91.2, 48, 1.4, 4.2, 2.6, 0.5),  
('DP060', 'Waluh balamak', 'KZGMI-2001', 89.4, 45, 0.8, 0.9, 8.1, 7.9),  
('DP061', 'Woku ubi', 'KZGMI-2001', 73.0, 143, 3.1, 7.8, 15.0, 7.0),
('ER001', 'Alpukat *segar', 'DABM-1964', 84.3, 85, 0.9, 6.5, 7.7, NULL),  
('ER002', 'Anggur hutan *segar', 'KZGPI-1990', 92.3, 30, 0.5, 0.2, 6.8, 1.2),  
('ER003', 'Apel malang *segar', 'KZGPI-1990', 85.9, 57, 0.5, 0.4, 12.8, 0.8),  
('ER004', 'Apel *segar', 'DABM-1964', 84.1, 58, 0.3, 0.4, 14.9, 2.6),  
('ER005', 'Arbai *segar', 'DABM-1964', 89.9, 37, 0.8, 0.5, 8.3, NULL),  
('ER006', 'Belimbing *segar', 'DABM-1964', 90.0, 36, 0.4, 0.4, 8.8, 3.2),  
('ER007', 'Biwah *segar', 'KZGPI-1990', 87.1, 51, 0.3, 0.1, 12.1, 0.7),  
('ER008', 'Buah atung *segar', 'DABM-1964', 92.0, 23, 0.8, 0.2, 5.2, NULL),  
('ER009', 'Buah kelenting *segar', 'KZGMI-2001', 73.9, 110, 1.4, 2.1, 21.4, NULL),  
('ER010', 'Buah kom *segar', 'KZGPI-1990', 33.7, 264, 4.0, 1.1, 59.6, 9.0),  
('ER011', 'Buah mentega (Bisbul) *segar', 'DABM-1964', 89.0, 39, 0.7, 0.2, 9.7, 2.0),  
('ER012', 'Buah Naga Merah *segar', 'BKP', 85.7, 71, 1.7, 3.1, 9.1, 3.2),  
('ER013', 'Buah Naga Putih *segar', 'BKP', 86.6, 56, 0.8, 1.0, 10.9, 3.2),  
('ER014', 'Buah negri *segar', 'KZGMI-2001', 85.7, 55, 1.2, 0.1, 12.2, 5.2),  
('ER015', 'Buah nona *segar', 'DABM-1964', 71.5, 101, 1.7, 0.6, 25.2, 2.8),  
('ER016', 'Buah rotan *segar', 'KZGMI-2001', 79.4, 78, 0.6, 0.3, 18.2, NULL),  
('ER017', 'Buah rukam *segar', 'KZGMI-2001', 71.3, 113, 0.8, 0.3, 26.8, 7.7),  
('ER018', 'Buah ruruhi *segar', 'KZGMI-2001', 93.0, 29, 2.1, 0.7, 3.6, 2.6),  
('ER019', 'Buah tuppa *segar', 'KZGMI-2001', 82.5, 67, 0.4, 0.2, 15.9, NULL),  
('ER020', 'Carica papaya *segar', 'KZGPI-1990', 93.4, 24, 1.9, 0.2, 3.7, 1.0),  
('ER021', 'Cempedak *segar', 'DABM-1964', 67.0, 116, 3.0, 0.4, 28.6, 3.4),  
('ER022', 'Duku *segar', 'DABM-1964', 82.0, 63, 1.0, 0.2, 16.1, 4.3),
('ER023', 'Durian *segar', 'DABM-1964', 65.0, 134, 2.5, 3.0, 28.0, 3.5),  
('ER024', 'Duwet *segar', 'KZGPI-1990', 80.2, 80, 0.5, 0.6, 18.2, 0.9),  
('ER025', 'Embacang *segar', 'DABM-1964', 72.5, 98, 1.4, 0.2, 25.4, 1.9),  
('ER026', 'Encung asam *segar', 'KZGPI-1990', 73.0, 122, 3.5, 4.5, 17.5, 9.3),  
('ER027', 'Erbis *segar', 'DABM-1964', 80.0, 70, 0.6, 0.0, 18.9, 7.7),  
('ER028', 'Gandaria masak', 'DABM-1964', 80.8, 68, 0.7, 0.1, 18.0, 2.2),  
('ER029', 'Gatep *segar', 'KZGPI-1990', 52.7, 191, 4.5, 1.5, 39.7, 13.4),  
('ER030', 'Jambu air *segar', 'DABM-1964', 87.0, 46, 0.6, 0.2, 11.8, 2.1),  
('ER031', 'Jambu biji', 'DABM-1964', 86.0, 49, 0.9, 0.3, 12.2, 2.4),  
('ER032', 'Jambu bj putih tdk', 'KZGPI-1990', 82.8, 61, 0.9, 0.3, 15.4, 4.5),  
('ER033', 'Jambu bol *segar', 'KZGMI-2001', 87.1, 49, 2.3, 0.2, 9.6, 3.5),  
('ER034', 'Jambu monyet *segar', 'DABM-1964', 82.6, 64, 0.7, 0.6, 15.8, 1.2),  
('ER035', 'Jeruk bali *segar', 'DABM-1964', 86.3, 48, 0.6, 0.2, 12.4, 0.8),  
('ER036', 'Jeruk banjar *segar', 'KZGMI-2001', 84.5, 61, 0.8, 0.2, 14.1, 5.4),  
('ER037', 'Jeruk garut-keprok', 'DABM-1964', 87.3, 44, 0.8, 0.3, 10.9, 1.6),  
('ER038', 'Jeruk Kalamansi *segar', 'BKP', 90.2, 39, 0.3, 0.3, 8.9, 2.3),  
('ER039', 'Jeruk manis *segar', 'DABM-1964', 87.2, 45, 0.9, 0.2, 11.2, 1.4),  
('ER040', 'Jeruk nipis *segar', 'KZGPI-1990', 88.9, 44, 0.5, 0.2, 10.0, 0.4),  
('ER041', 'Jeruk ragi *segar', 'KZGPI-1990', 87.6, 49, 0.7, 0.2, 11.1, 0.5),  
('ER042', 'Kawista *segar', 'KZGPI-1990', 71.8, 120, 3.5, 2.5, 20.8, 4.6),  
('ER043', 'Kedondong masak *segar', 'DABM-1964', 88.0, 46, 1.0, 0.1, 10.3, 2.6),  
('ER044', 'Kedondong *segar', 'KZGMI-2001', 87.8, 47, 0.5, 0.2, 10.4, 2.7),  
('ER045', 'Kelapa hutan *kering', 'KZGMI-2001', 6.0, 623, 2.0, 52.1, 36.5, 15.3),  
('ER046', 'Kelapa muda *daging *segar', 'DABM-1964', 83.3, 68, 1.0, 0.9, 14.0, 0.0),
('ER047', 'Kemang *segar', 'DABM-1964', 86.5, 48, 1.0, 0.2, 11.9, 1.7),  
('ER048', 'Kesemek *segar', 'DABM-1964', 78.2, 78, 0.8, 0.4, 20.0, 0.6),  
('ER049', 'Kokosan *segar', 'DABM-1964', 85.0, 86, 1.6, 0.2, 13.0, 1.4),  
('ER050', 'Kranji *segar', 'KZGPI-1990', 20.1, 315, 2.1, 1.4, 73.5, 3.6),  
('ER051', 'Langsat *segar', 'DABM-1964', 84.1, 56, 0.9, 0.2, 14.3, 1.4),  
('ER052', 'Lemon *segar', 'KZGMI-2001', 92.2, 34, 0.5, 0.8, 6.2, 0.1),  
('ER053', 'Lontar *segar', 'KZGPI-1990', 93.0, 27, 0.4, 0.2, 6.0, 1.6),  
('ER054', 'Mangga *segar', 'KZGMI-2001', 86.6, 52, 0.7, 0.0, 12.3, 1.6),  
('ER055', 'Mangga benggala *segar', 'KZGMI-2001', 84.4, 63, 2.4, 0.4, 12.4, 5.8),  
('ER056', 'Mangga gedung *segar', 'DABM-1964', 87.4, 44, 0.7, 0.2, 11.2, 1.6),  
('ER057', 'Mangga golek *segar', 'DABM-1964', 82.2, 63, 0.5, 0.2, 16.7, 2.3),  
('ER058', 'Mangga harumanis *segar', 'DABM-1964', 86.6, 46, 0.4, 0.2, 11.9, 1.7),  
('ER059', 'Mangga indramayu *segar', 'DABM-1964', 80.2, 72, 0.8, 0.2, 18.7, 2.5),  
('ER060', 'Mangga kopek *segar', 'DABM-1964', 84.5, 56, 0.4, 0.2, 14.6, 2.0),  
('ER061', 'Mangga kwini *segar', 'KZGMI-2001', 78.6, 86, 0.7, 0.5, 19.8, 6.5),  
('ER062', 'Mangga manalagi *segar', 'KZGMI-2001', 66.5, 133, 1.0, 0.1, 32.1, 11.8),  
('ER063', 'Mangga muda *segar', 'DABM-1964', 83.7, 59, 0.5, 0.4, 15.1, NULL),  
('ER064', 'Manggis *segar', 'DABM-1964', 83.0, 63, 0.6, 0.6, 15.6, 1.5),  
('ER065', 'Markisa *segar', 'KZGPI-1990', 64.7, 144, 3.5, 1.2, 29.8, 11.4),  
('ER066', 'Matoa *segar', 'KZGMI-2001', 76.5, 90, 1.2, 0.1, 21.1, 0.5),  
('ER067', 'Melon *segar', 'BKP', 90.8, 37, 0.6, 0.4, 7.8, 1.0),  
('ER068', 'Menteng *segar', 'DABM-1964', 79.0, 65, 1.7, 0.3, 16.1, NULL),  
('ER069', 'Nanas palembang *segar', 'KZGMI-2001', 85.5, 58, 0.7, 0.2, 13.3, 1.6),  
('ER070', 'Nanas *segar', 'KZGPI-1990', 88.9, 40, 0.6, 0.3, 9.9, 0.6),
('ER071', 'Nangka masak pohon *segar', 'DABM-1964', 70.0, 106, 1.2, 0.3, 27.6, 3.7),  
('ER072', 'Pala *daging *segar', 'DABM-1964', 88.1, 42, 0.3, 0.2, 10.9, 0.5),  
('ER073', 'Pepaya *segar', 'DABM-1964', 86.7, 46, 0.5, 12.0, 12.2, 1.6),  
('ER074', 'Pisang ambon *segar', 'KZGMI-2001', 72.9, 108, 1.0, 0.8, 24.3, 1.9),  
('ER075', 'Pisang angleng (pisang ampyang) *segar', 'DABM-1964', 80.3, 68, 1.3, 0.2, 17.2, 0.8),  
('ER076', 'Pisang ayam *segar', 'KZGMI-2001', 71.2, 120, 1.1, 0.2, 26.8, 4.1),  
('ER077', 'Pisang gapi *segar', 'KZGMI-2001', 66.3, 131, 1.6, 0.1, 31.1, 11.7),  
('ER078', 'Pisang goroho *segar', 'KZGMI-2001', 69.4, 119, 1.5, 0.2, 27.9, 4.6),  
('ER079', 'Pisang hijau *segar', 'KZGPI-1990', 68.9, 121, 1.0, 0.1, 28.9, 0.4),  
('ER080', 'Pisang kayu *segar', 'KZGMI-2001', 74.4, 100, 1.4, 0.5, 23.6, 2.6),  
('ER081', 'Pisang kepok *segar', 'KZGMI-2001', 71.9, 109, 0.8, 0.5, 26.3, 5.7),  
('ER082', 'Pisang ketip *segar', 'KZGMI-2001', 63.4, 145, 1.1, 0.3, 34.5, 6.6),  
('ER083', 'Pisang kidang *segar', 'KZGPI-1990', 75.4, 96, 1.0, 0.2, 22.5, 0.6),  
('ER084', 'Pisang lampung *segar', 'DABM-1964', 72.1, 99, 1.3, 0.2, 25.6, 4.3),  
('ER085', 'Pisang mas bali ampenan *segar', 'KZGMI-2001', 76.8, 92, 1.4, 0.2, 21.0, 3.7),  
('ER086', 'Pisang mas bali kopang *segar', 'KZGMI-2001', 64.2, 127, 1.4, 0.2, 31.8, 3.7),  
('ER087', 'Pisang mas *segar', 'DABM-1964', 64.2, 127, 1.4, 0.2, 33.6, 1.4),  
('ER088', 'Pisang raja sereh *segar', 'KZGPI-1990', 69.3, 108, 1.3, 0.3, 28.2, 0.7),  
('ER089', 'Pisang raja *segar', 'DABM-1964', 65.8, 120, 1.2, 0.2, 31.8, 5.3),  
('ER090', 'Pisang rotan *segar', 'KZGPI-1990', 76.1, 98, 1.3, 1.2, 20.5, 1.0),  
('ER091', 'Pisang talas *segar', 'KZGMI-2001', 71.0, 113, 1.2, 0.2, 26.7, 4.4),  
('ER092', 'Pisang tujuh bulan', 'KZGMI-2001', 75.9, 94, 0.6, 0.2, 22.5, 3.7),  
('ER093', 'Pisang ua *segar', 'KZGMI-2001', 67.8, 128, 0.8, 0.5, 30.2, 8.1),  
('ER094', 'Pisang uli *segar', 'KZGPI-1990', 61.8, 134, 1.1, 0.5, 35.5, 1.4),
('ER095', 'Purut *segar', 'KZGPI-1990', 81.1, 76, 4.1, 1.1, 15.2, 1.7),  
('ER096', 'Rambutan binjai *segar', 'KZGMI-2001', 81.0, 76, 0.5, 0.2, 18.0, 3.8),  
('ER097', 'Rambutan *segar', 'DABM-1964', 80.5, 69, 0.9, 0.1, 18.1, 0.8),  
('ER098', 'Salak bali *segar', 'KZGPI-1990', 85.1, 57, 0.5, 0.1, 13.6, 1.3),  
('ER099', 'Salak medan *segar', 'KZGMI-2001', 78.1, 55, 0.4, 0.2, 12.8, 3.2),  
('ER100', 'Salak pondoh *segar', 'KZGPI-1990', 77.9, 87, 0.8, 0.4, 20.1, 0.0),  
('ER101', 'Salak *segar', 'DABM-1964', 78.0, 77, 0.4, NULL, 20.9, NULL),  
('ER102', 'Sawo duren *segar', 'KZGPI-1990', 87.3, 64, 1.0, 3.1, 8.0, 0.8),  
('ER103', 'Sawo kecik *segar', 'KZGPI-1990', 73.8, 111, 0.9, 2.3, 21.6, 1.0),  
('ER104', 'Sawo Manila *segar', 'DABM-1964', 75.5, 92, 0.5, 1.1, 22.4, 9.5),  
('ER105', 'Semangka *segar', 'DABM-1964', 92.1, 28, 0.5, 0.2, 6.9, 0.4),  
('ER106', 'Sirsak *segar', 'DABM-1964', 81.7, 65, 1.0, 0.3, 16.3, 3.2),  
('ER107', 'Sowa *segar', 'KZGMI-2001', 87.7, 48, 1.6, 0.6, 9.1, 45.0),  
('ER108', 'Srikaya *segar', 'KZGPI-1990', 83.4, 63, 1.1, 0.5, 13.9, 2.1),  
('ER109', 'Sukun muda *segar', 'KZGPI-1990', 69.4, 119, 1.4, 0.2, 28.1, 1.4),  
('ER110', 'Sukun tua *segar', 'KZGPI-1990', 67.8, 126, 1.6, 0.2, 24.5, 1.5),  
('ER111', 'Vigus *segar', 'KZGMI-2001', 88.0, 44, 2.4, 0.1, 8.3, NULL),  
('ER112', 'Wani *segar', 'KZGPI-1990', 81.2, 74, 0.8, 0.3, 17.1, 3.1),  
('EP001', 'Barongko', 'KZGMI-2001', 66.7, 159, 3.1, 5.8, 23.5, NULL),  
('EP002', 'Dodol nanas', 'KZGMI-2001', 16.1, 338, 1.5, 1.2, 80.3, NULL),  
('EP003', 'Getuk pisang', 'KZGPI-1990', 63.7, 144, 1.1, 0.4, 34.1, 0.4),  
('EP004', 'Keripik lampung', 'KZGPI-1990', 5.0, 485, 1.7, 22.2, 69.7, 0.6),  
('EP005', 'Ledre pisang', 'KZGPI-1990', 3.6, 405, 4.8, 5.1, 84.9, 0.4),  
('EP006', 'Lempog durian', 'KZGPI-1990', 25.2, 320, 3.5, 5.7, 63.7, 4.9),
('EP007', 'Loka anjoro', 'KZGMI-2001', 63.3, 163, 1.1, 4.3, 30.0, NULL),  
('EP008', 'Rica-rica taipa', 'KZGMI-2001', 86.7, 49, 1.6, 0.3, 10.0, NULL),  
('EP009', 'Rujak aceh', 'KZGMI-2001', 78.7, 82, 0.4, 0.3, 19.7, 2.4),  
('EP010', 'Sale kesemek', 'KZGMI-2001', 25.0, 296, 1.1, 0.6, 71.4, NULL),  
('EP011', 'Sale pisang siam', 'KZGPI-1990', 28.9, 281, 2.4, 0.7, 66.1, 1.0),  
('EP012', 'Sale pisang *cilacap', 'KZGPI-1990', 27.1, 295, 2.3, 2.1, 66.9, 1.3),  
('EP013', 'Sanggara belanda', 'KZGMI-2001', 47.1, 242, 6.4, 7.1, 38.2, NULL),  
('EP014', 'Tepung Pisang', 'BKP', 13.8, 338, 2.9, 0.4, 80.6, 5.3),  
('EP015', 'Tepung Sukun', 'BKP', 10.1, 353, 2.9, 0.5, 84.4, 3.7),
('FR001', 'Anak sapi *daging *gemuk *segar', 'DABM-1964', 62.0, 184, 18.8, 14.0, 0.0, 0.0),  
('FR002', 'Anak sapi *daging *kurus *segar', 'DABM-1964', 69.0, 174, 19.6, 10.0, 0.0, 0.0),  
